"Station","Annee","RR - Precipitation","Lat","Long","Alti"
"PIPAY_SAPC","1996","-Inf",NA,NA,NA
"PIPAY_SAPC","1997","-Inf",NA,NA,NA
"PIPAY_SAPC","1998","-Inf",NA,NA,NA
"PIPAY_SAPC","1999","-Inf",NA,NA,NA
"PIPAY_SAPC","2000","-Inf",NA,NA,NA
"PIPAY_SAPC","2001","-Inf",NA,NA,NA
"PIPAY_SAPC","2002","-Inf",NA,NA,NA
"PIPAY_SAPC","2003","-Inf",NA,NA,NA
"PIPAY_SAPC","2004","-Inf",NA,NA,NA
"PIPAY_SAPC","2005","-Inf",NA,NA,NA
"PIPAY_SAPC","2006","-Inf",NA,NA,NA
"PIPAY_SAPC","2007","-Inf",NA,NA,NA
"PIPAY_SAPC","2008","-Inf",NA,NA,NA
"PIPAY_SAPC","2009","34.9",NA,NA,NA
"PIPAY_SAPC","2010","43.4",NA,NA,NA
"PIPAY_SAPC","2011","94",NA,NA,NA
"PIPAY_SAPC","2012","52.8",NA,NA,NA
"PIPAY_SAPC","2013","69.5",NA,NA,NA
"PIPAY_SAPC","2014","62.1",NA,NA,NA
"PIPAY_SAPC","2015","59.5",NA,NA,NA
"PIPAY_SAPC","2016","46.1",NA,NA,NA
"PIPAY_SAPC","2017","80",NA,NA,NA
"PIPAY_SAPC","2018","45",NA,NA,NA
"PIPAY_SAPC","2019","67.2",NA,NA,NA
"PIPAY_SAPC","2020","63.9",NA,NA,NA
"PIPAY_SAPC","2021","56.5",NA,NA,NA
"PIPAY_SAPC","2022","43.4",NA,NA,NA
"LA TOUR-DU-PIN","1950","122.5",NA,NA,NA
"LA TOUR-DU-PIN","1951","66.7",NA,NA,NA
"LA TOUR-DU-PIN","1952","54.6",NA,NA,NA
"LA TOUR-DU-PIN","1953","67.7",NA,NA,NA
"LA TOUR-DU-PIN","1954","78.5",NA,NA,NA
"LA TOUR-DU-PIN","1955","65.9",NA,NA,NA
"LA TOUR-DU-PIN","1956","69.5",NA,NA,NA
"LA TOUR-DU-PIN","1957","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","1958","74",NA,NA,NA
"LA TOUR-DU-PIN","1959","52.3",NA,NA,NA
"LA TOUR-DU-PIN","1960","64.4",NA,NA,NA
"LA TOUR-DU-PIN","1961","80",NA,NA,NA
"LA TOUR-DU-PIN","1962","43.4",NA,NA,NA
"LA TOUR-DU-PIN","1963","61.7",NA,NA,NA
"LA TOUR-DU-PIN","1964","35.8",NA,NA,NA
"LA TOUR-DU-PIN","1965","64.2",NA,NA,NA
"LA TOUR-DU-PIN","1966","46.3",NA,NA,NA
"LA TOUR-DU-PIN","1967","57",NA,NA,NA
"LA TOUR-DU-PIN","1968","64",NA,NA,NA
"LA TOUR-DU-PIN","1969","54.9",NA,NA,NA
"LA TOUR-DU-PIN","1970","49.4",NA,NA,NA
"LA TOUR-DU-PIN","1971","68.5",NA,NA,NA
"LA TOUR-DU-PIN","1972","32.7",NA,NA,NA
"LA TOUR-DU-PIN","1973","45.5",NA,NA,NA
"LA TOUR-DU-PIN","1974","41.7",NA,NA,NA
"LA TOUR-DU-PIN","1975","64.8",NA,NA,NA
"LA TOUR-DU-PIN","1976","80.1",NA,NA,NA
"LA TOUR-DU-PIN","1977","43.3",NA,NA,NA
"LA TOUR-DU-PIN","1978","55.8",NA,NA,NA
"LA TOUR-DU-PIN","1979","53.6",NA,NA,NA
"LA TOUR-DU-PIN","1980","60.6",NA,NA,NA
"LA TOUR-DU-PIN","1981","47.9",NA,NA,NA
"LA TOUR-DU-PIN","1982","52.2",NA,NA,NA
"LA TOUR-DU-PIN","1983","75.8",NA,NA,NA
"LA TOUR-DU-PIN","1984","37.7",NA,NA,NA
"LA TOUR-DU-PIN","1985","45.4",NA,NA,NA
"LA TOUR-DU-PIN","1986","70.8",NA,NA,NA
"LA TOUR-DU-PIN","1987","60.4",NA,NA,NA
"LA TOUR-DU-PIN","1988","107.8",NA,NA,NA
"LA TOUR-DU-PIN","1989","58.5",NA,NA,NA
"LA TOUR-DU-PIN","1990","46.2",NA,NA,NA
"LA TOUR-DU-PIN","1991","44.9",NA,NA,NA
"LA TOUR-DU-PIN","1992","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","1993","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","1994","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","1995","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","1996","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","1997","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","1998","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","1999","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2000","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2001","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2002","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2003","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2004","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2005","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2006","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2007","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2008","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2009","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2010","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2011","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2012","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2013","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2014","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2015","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2016","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2017","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2018","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2019","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2020","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2021","-Inf",NA,NA,NA
"LA TOUR-DU-PIN","2022","-Inf",NA,NA,NA
"TREMINIS BOURG","1950","22.6",NA,NA,NA
"TREMINIS BOURG","1951","28.8",NA,NA,NA
"TREMINIS BOURG","1952","32.6",NA,NA,NA
"TREMINIS BOURG","1953","26.7",NA,NA,NA
"TREMINIS BOURG","1954","73.6",NA,NA,NA
"TREMINIS BOURG","1955","60.4",NA,NA,NA
"TREMINIS BOURG","1956","72.5",NA,NA,NA
"TREMINIS BOURG","1957","-Inf",NA,NA,NA
"TREMINIS BOURG","1958","57.5",NA,NA,NA
"TREMINIS BOURG","1959","63",NA,NA,NA
"TREMINIS BOURG","1960","67.1",NA,NA,NA
"TREMINIS BOURG","1961","62.5",NA,NA,NA
"TREMINIS BOURG","1962","39.5",NA,NA,NA
"TREMINIS BOURG","1963","43.3",NA,NA,NA
"TREMINIS BOURG","1964","43",NA,NA,NA
"TREMINIS BOURG","1965","43",NA,NA,NA
"TREMINIS BOURG","1966","35.5",NA,NA,NA
"TREMINIS BOURG","1967","34.5",NA,NA,NA
"TREMINIS BOURG","1968","85",NA,NA,NA
"TREMINIS BOURG","1969","20",NA,NA,NA
"TREMINIS BOURG","1970","-Inf",NA,NA,NA
"TREMINIS BOURG","1971","-Inf",NA,NA,NA
"TREMINIS BOURG","1972","-Inf",NA,NA,NA
"TREMINIS BOURG","1973","-Inf",NA,NA,NA
"TREMINIS BOURG","1974","-Inf",NA,NA,NA
"TREMINIS BOURG","1975","-Inf",NA,NA,NA
"TREMINIS BOURG","1976","-Inf",NA,NA,NA
"TREMINIS BOURG","1977","-Inf",NA,NA,NA
"TREMINIS BOURG","1978","-Inf",NA,NA,NA
"TREMINIS BOURG","1979","-Inf",NA,NA,NA
"TREMINIS BOURG","1980","-Inf",NA,NA,NA
"TREMINIS BOURG","1981","-Inf",NA,NA,NA
"TREMINIS BOURG","1982","-Inf",NA,NA,NA
"TREMINIS BOURG","1983","-Inf",NA,NA,NA
"TREMINIS BOURG","1984","-Inf",NA,NA,NA
"TREMINIS BOURG","1985","-Inf",NA,NA,NA
"TREMINIS BOURG","1986","-Inf",NA,NA,NA
"TREMINIS BOURG","1987","-Inf",NA,NA,NA
"TREMINIS BOURG","1988","-Inf",NA,NA,NA
"TREMINIS BOURG","1989","-Inf",NA,NA,NA
"TREMINIS BOURG","1990","-Inf",NA,NA,NA
"TREMINIS BOURG","1991","-Inf",NA,NA,NA
"TREMINIS BOURG","1992","-Inf",NA,NA,NA
"TREMINIS BOURG","1993","-Inf",NA,NA,NA
"TREMINIS BOURG","1994","-Inf",NA,NA,NA
"TREMINIS BOURG","1995","-Inf",NA,NA,NA
"TREMINIS BOURG","1996","-Inf",NA,NA,NA
"TREMINIS BOURG","1997","-Inf",NA,NA,NA
"TREMINIS BOURG","1998","-Inf",NA,NA,NA
"TREMINIS BOURG","1999","-Inf",NA,NA,NA
"TREMINIS BOURG","2000","-Inf",NA,NA,NA
"TREMINIS BOURG","2001","-Inf",NA,NA,NA
"TREMINIS BOURG","2002","-Inf",NA,NA,NA
"TREMINIS BOURG","2003","-Inf",NA,NA,NA
"TREMINIS BOURG","2004","-Inf",NA,NA,NA
"TREMINIS BOURG","2005","-Inf",NA,NA,NA
"TREMINIS BOURG","2006","-Inf",NA,NA,NA
"TREMINIS BOURG","2007","-Inf",NA,NA,NA
"TREMINIS BOURG","2008","-Inf",NA,NA,NA
"TREMINIS BOURG","2009","-Inf",NA,NA,NA
"TREMINIS BOURG","2010","-Inf",NA,NA,NA
"TREMINIS BOURG","2011","-Inf",NA,NA,NA
"TREMINIS BOURG","2012","-Inf",NA,NA,NA
"TREMINIS BOURG","2013","-Inf",NA,NA,NA
"TREMINIS BOURG","2014","-Inf",NA,NA,NA
"TREMINIS BOURG","2015","-Inf",NA,NA,NA
"TREMINIS BOURG","2016","-Inf",NA,NA,NA
"TREMINIS BOURG","2017","-Inf",NA,NA,NA
"TREMINIS BOURG","2018","-Inf",NA,NA,NA
"TREMINIS BOURG","2019","-Inf",NA,NA,NA
"TREMINIS BOURG","2020","-Inf",NA,NA,NA
"TREMINIS BOURG","2021","-Inf",NA,NA,NA
"TREMINIS BOURG","2022","-Inf",NA,NA,NA
"TREMINIS","1950","-Inf",NA,NA,NA
"TREMINIS","1951","-Inf",NA,NA,NA
"TREMINIS","1952","-Inf",NA,NA,NA
"TREMINIS","1953","-Inf",NA,NA,NA
"TREMINIS","1954","-Inf",NA,NA,NA
"TREMINIS","1955","-Inf",NA,NA,NA
"TREMINIS","1956","-Inf",NA,NA,NA
"TREMINIS","1957","-Inf",NA,NA,NA
"TREMINIS","1958","-Inf",NA,NA,NA
"TREMINIS","1959","-Inf",NA,NA,NA
"TREMINIS","1960","-Inf",NA,NA,NA
"TREMINIS","1961","-Inf",NA,NA,NA
"TREMINIS","1962","-Inf",NA,NA,NA
"TREMINIS","1963","-Inf",NA,NA,NA
"TREMINIS","1964","-Inf",NA,NA,NA
"TREMINIS","1965","-Inf",NA,NA,NA
"TREMINIS","1966","-Inf",NA,NA,NA
"TREMINIS","1967","-Inf",NA,NA,NA
"TREMINIS","1968","-Inf",NA,NA,NA
"TREMINIS","1969","-Inf",NA,NA,NA
"TREMINIS","1970","-Inf",NA,NA,NA
"TREMINIS","1971","-Inf",NA,NA,NA
"TREMINIS","1972","-Inf",NA,NA,NA
"TREMINIS","1973","-Inf",NA,NA,NA
"TREMINIS","1974","-Inf",NA,NA,NA
"TREMINIS","1975","-Inf",NA,NA,NA
"TREMINIS","1976","-Inf",NA,NA,NA
"TREMINIS","1977","-Inf",NA,NA,NA
"TREMINIS","1978","-Inf",NA,NA,NA
"TREMINIS","1979","-Inf",NA,NA,NA
"TREMINIS","1980","-Inf",NA,NA,NA
"TREMINIS","1981","-Inf",NA,NA,NA
"TREMINIS","1982","-Inf",NA,NA,NA
"TREMINIS","1983","-Inf",NA,NA,NA
"TREMINIS","1984","-Inf",NA,NA,NA
"TREMINIS","1985","-Inf",NA,NA,NA
"TREMINIS","1986","-Inf",NA,NA,NA
"TREMINIS","1987","-Inf",NA,NA,NA
"TREMINIS","1988","-Inf",NA,NA,NA
"TREMINIS","1989","-Inf",NA,NA,NA
"TREMINIS","1990","-Inf",NA,NA,NA
"TREMINIS","1991","-Inf",NA,NA,NA
"TREMINIS","1992","-Inf",NA,NA,NA
"TREMINIS","1993","-Inf",NA,NA,NA
"TREMINIS","1994","-Inf",NA,NA,NA
"TREMINIS","1995","-Inf",NA,NA,NA
"TREMINIS","1996","-Inf",NA,NA,NA
"TREMINIS","1997","-Inf",NA,NA,NA
"TREMINIS","1998","34",NA,NA,NA
"TREMINIS","1999","35.9",NA,NA,NA
"TREMINIS","2000","-Inf",NA,NA,NA
"TREMINIS","2001","-Inf",NA,NA,NA
"TREMINIS","2002","-Inf",NA,NA,NA
"TREMINIS","2003","-Inf",NA,NA,NA
"TREMINIS","2004","-Inf",NA,NA,NA
"TREMINIS","2005","-Inf",NA,NA,NA
"TREMINIS","2006","-Inf",NA,NA,NA
"TREMINIS","2007","-Inf",NA,NA,NA
"TREMINIS","2008","-Inf",NA,NA,NA
"TREMINIS","2009","-Inf",NA,NA,NA
"TREMINIS","2010","-Inf",NA,NA,NA
"TREMINIS","2011","-Inf",NA,NA,NA
"TREMINIS","2012","-Inf",NA,NA,NA
"TREMINIS","2013","-Inf",NA,NA,NA
"TREMINIS","2014","-Inf",NA,NA,NA
"TREMINIS","2015","-Inf",NA,NA,NA
"TREMINIS","2016","-Inf",NA,NA,NA
"TREMINIS","2017","-Inf",NA,NA,NA
"TREMINIS","2018","-Inf",NA,NA,NA
"TREMINIS","2019","-Inf",NA,NA,NA
"TREMINIS","2020","-Inf",NA,NA,NA
"TREMINIS","2021","-Inf",NA,NA,NA
"TREMINIS","2022","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1950","48.1",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1951","60.4",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1952","41",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1953","45.2",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1954","70",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1955","76.8",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1956","56.1",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1957","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1958","70.8",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1959","54.5",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1960","83.5",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1961","74",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1962","53.9",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1963","44.5",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1964","37.5",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1965","15",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1966","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1967","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1968","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1969","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1970","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1971","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1972","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1973","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1974","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1975","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1976","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1977","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1978","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1979","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1980","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1981","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1982","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1983","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1984","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1985","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1986","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1987","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1988","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1989","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1990","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1991","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1992","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1993","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1994","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1995","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1996","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1997","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1998","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","1999","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2000","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2001","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2002","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2003","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2004","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2005","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2006","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2007","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2008","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2009","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2010","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2011","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2012","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2013","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2014","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2015","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2016","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2017","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2018","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2019","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2020","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2021","-Inf",NA,NA,NA
"LA TRONCHE VILLA BELLEDONNE","2022","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1950","43.8",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1951","70.3",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1952","32.5",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1953","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1954","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1955","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1956","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1957","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1958","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1959","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1960","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1961","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1962","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1963","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1964","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1965","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1966","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1967","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1968","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1969","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1970","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1971","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1972","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1973","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1974","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1975","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1976","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1977","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1978","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1979","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1980","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1981","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1982","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1983","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1984","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1985","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1986","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1987","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1988","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1989","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1990","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1991","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1992","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1993","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1994","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1995","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1996","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1997","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1998","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","1999","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2000","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2001","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2002","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2003","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2004","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2005","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2006","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2007","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2008","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2009","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2010","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2011","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2012","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2013","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2014","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2015","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2016","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2017","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2018","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2019","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2020","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2021","-Inf",NA,NA,NA
"LA TRONCHE ASILE DE VIEILLARDS","2022","-Inf",NA,NA,NA
"TULLINS","1950","48.3",NA,NA,NA
"TULLINS","1951","57",NA,NA,NA
"TULLINS","1952","50",NA,NA,NA
"TULLINS","1953","66",NA,NA,NA
"TULLINS","1954","80",NA,NA,NA
"TULLINS","1955","-Inf",NA,NA,NA
"TULLINS","1956","62",NA,NA,NA
"TULLINS","1957","-Inf",NA,NA,NA
"TULLINS","1958","78.2",NA,NA,NA
"TULLINS","1959","42",NA,NA,NA
"TULLINS","1960","65",NA,NA,NA
"TULLINS","1961","55.7",NA,NA,NA
"TULLINS","1962","46.1",NA,NA,NA
"TULLINS","1963","52.3",NA,NA,NA
"TULLINS","1964","45.6",NA,NA,NA
"TULLINS","1965","29.7",NA,NA,NA
"TULLINS","1966","47.6",NA,NA,NA
"TULLINS","1967","54",NA,NA,NA
"TULLINS","1968","66",NA,NA,NA
"TULLINS","1969","54",NA,NA,NA
"TULLINS","1970","38.4",NA,NA,NA
"TULLINS","1971","58.2",NA,NA,NA
"TULLINS","1972","43",NA,NA,NA
"TULLINS","1973","49",NA,NA,NA
"TULLINS","1974","50.5",NA,NA,NA
"TULLINS","1975","69.1",NA,NA,NA
"TULLINS","1976","54.5",NA,NA,NA
"TULLINS","1977","41",NA,NA,NA
"TULLINS","1978","87.2",NA,NA,NA
"TULLINS","1979","40",NA,NA,NA
"TULLINS","1980","56.6",NA,NA,NA
"TULLINS","1981","58.7",NA,NA,NA
"TULLINS","1982","48",NA,NA,NA
"TULLINS","1983","47.6",NA,NA,NA
"TULLINS","1984","39.6",NA,NA,NA
"TULLINS","1985","49.8",NA,NA,NA
"TULLINS","1986","50",NA,NA,NA
"TULLINS","1987","41",NA,NA,NA
"TULLINS","1988","75.5",NA,NA,NA
"TULLINS","1989","50",NA,NA,NA
"TULLINS","1990","58",NA,NA,NA
"TULLINS","1991","103",NA,NA,NA
"TULLINS","1992","63.1",NA,NA,NA
"TULLINS","1993","80",NA,NA,NA
"TULLINS","1994","64.5",NA,NA,NA
"TULLINS","1995","80",NA,NA,NA
"TULLINS","1996","61.5",NA,NA,NA
"TULLINS","1997","51.6",NA,NA,NA
"TULLINS","1998","80",NA,NA,NA
"TULLINS","1999","97",NA,NA,NA
"TULLINS","2000","37.8",NA,NA,NA
"TULLINS","2001","52",NA,NA,NA
"TULLINS","2002","58",NA,NA,NA
"TULLINS","2003","65.1",NA,NA,NA
