"NOM","ANNEE","PLUIE"
"BEAUREPAIRE",2020,74.3
"BEAUREPAIRE",2021,87.7
"BEAUREPAIRE",2022,33
"POMMIER-DE-BEAUREPAIRE",1950,NA
"POMMIER-DE-BEAUREPAIRE",1951,NA
"POMMIER-DE-BEAUREPAIRE",1952,NA
"POMMIER-DE-BEAUREPAIRE",1953,NA
"POMMIER-DE-BEAUREPAIRE",1954,NA
"POMMIER-DE-BEAUREPAIRE",1955,NA
"POMMIER-DE-BEAUREPAIRE",1956,NA
"POMMIER-DE-BEAUREPAIRE",1957,NA
"POMMIER-DE-BEAUREPAIRE",1958,NA
"POMMIER-DE-BEAUREPAIRE",1959,NA
"POMMIER-DE-BEAUREPAIRE",1960,NA
"POMMIER-DE-BEAUREPAIRE",1961,NA
"POMMIER-DE-BEAUREPAIRE",1962,NA
"POMMIER-DE-BEAUREPAIRE",1963,NA
"POMMIER-DE-BEAUREPAIRE",1964,NA
"POMMIER-DE-BEAUREPAIRE",1965,NA
"POMMIER-DE-BEAUREPAIRE",1966,NA
"POMMIER-DE-BEAUREPAIRE",1967,NA
"POMMIER-DE-BEAUREPAIRE",1968,NA
"POMMIER-DE-BEAUREPAIRE",1969,NA
"POMMIER-DE-BEAUREPAIRE",1970,101.5
"POMMIER-DE-BEAUREPAIRE",1971,53.7
"POMMIER-DE-BEAUREPAIRE",1972,47.1
"POMMIER-DE-BEAUREPAIRE",1973,35.4
"POMMIER-DE-BEAUREPAIRE",1974,43.7
"POMMIER-DE-BEAUREPAIRE",1975,42.2
"POMMIER-DE-BEAUREPAIRE",1976,69.1
"POMMIER-DE-BEAUREPAIRE",1977,55.5
"POMMIER-DE-BEAUREPAIRE",1978,66.5
"POMMIER-DE-BEAUREPAIRE",1979,63
"POMMIER-DE-BEAUREPAIRE",1980,49.1
"POMMIER-DE-BEAUREPAIRE",1981,55.6
"POMMIER-DE-BEAUREPAIRE",1982,98.5
"POMMIER-DE-BEAUREPAIRE",1983,82
"POMMIER-DE-BEAUREPAIRE",1984,71
"POMMIER-DE-BEAUREPAIRE",1985,72
"POMMIER-DE-BEAUREPAIRE",1986,87.1
"POMMIER-DE-BEAUREPAIRE",1987,57
"POMMIER-DE-BEAUREPAIRE",1988,101
"POMMIER-DE-BEAUREPAIRE",1989,84.4
"POMMIER-DE-BEAUREPAIRE",1990,38.8
"POMMIER-DE-BEAUREPAIRE",1991,68.6
"POMMIER-DE-BEAUREPAIRE",1992,48
"POMMIER-DE-BEAUREPAIRE",1993,92.4
"POMMIER-DE-BEAUREPAIRE",1994,51.2
"POMMIER-DE-BEAUREPAIRE",1995,71.9
"POMMIER-DE-BEAUREPAIRE",1996,58.4
"POMMIER-DE-BEAUREPAIRE",1997,69
"POMMIER-DE-BEAUREPAIRE",1998,61.2
"POMMIER-DE-BEAUREPAIRE",1999,75.8
"POMMIER-DE-BEAUREPAIRE",2000,91.8
"POMMIER-DE-BEAUREPAIRE",2001,48.8
"POMMIER-DE-BEAUREPAIRE",2002,63.3
"POMMIER-DE-BEAUREPAIRE",2003,68.2
"POMMIER-DE-BEAUREPAIRE",2004,96.4
"POMMIER-DE-BEAUREPAIRE",2005,80.2
"POMMIER-DE-BEAUREPAIRE",2006,52.6
"POMMIER-DE-BEAUREPAIRE",2007,49.3
"POMMIER-DE-BEAUREPAIRE",2008,62.3
"POMMIER-DE-BEAUREPAIRE",2009,42.2
"POMMIER-DE-BEAUREPAIRE",2010,47.2
"POMMIER-DE-BEAUREPAIRE",2011,51.6
"POMMIER-DE-BEAUREPAIRE",2012,74.3
"POMMIER-DE-BEAUREPAIRE",2013,59.2
"POMMIER-DE-BEAUREPAIRE",2014,93
"POMMIER-DE-BEAUREPAIRE",2015,58.1
"POMMIER-DE-BEAUREPAIRE",2016,49
"POMMIER-DE-BEAUREPAIRE",2017,61.9
"POMMIER-DE-BEAUREPAIRE",2018,69.4
"POMMIER-DE-BEAUREPAIRE",2019,59.4
"POMMIER-DE-BEAUREPAIRE",2020,114.7
"POMMIER-DE-BEAUREPAIRE",2021,100.7
"POMMIER-DE-BEAUREPAIRE",2022,NA
"ST-JEAN-DE-BOURNAY",1950,NA
"ST-JEAN-DE-BOURNAY",1951,NA
"ST-JEAN-DE-BOURNAY",1952,NA
"ST-JEAN-DE-BOURNAY",1953,NA
"ST-JEAN-DE-BOURNAY",1954,NA
"ST-JEAN-DE-BOURNAY",1955,NA
"ST-JEAN-DE-BOURNAY",1956,76.5
"ST-JEAN-DE-BOURNAY",1957,NA
"ST-JEAN-DE-BOURNAY",1958,69.1
"ST-JEAN-DE-BOURNAY",1959,57.8
"ST-JEAN-DE-BOURNAY",1960,75.7
"ST-JEAN-DE-BOURNAY",1961,42.3
"ST-JEAN-DE-BOURNAY",1962,43.5
"ST-JEAN-DE-BOURNAY",1963,96
"ST-JEAN-DE-BOURNAY",1964,34.9
"ST-JEAN-DE-BOURNAY",1965,51.7
"ST-JEAN-DE-BOURNAY",1966,48.3
"ST-JEAN-DE-BOURNAY",1967,59.6
"ST-JEAN-DE-BOURNAY",1968,54.2
"ST-JEAN-DE-BOURNAY",1969,49.1
"ST-JEAN-DE-BOURNAY",1970,103.5
"ST-JEAN-DE-BOURNAY",1971,61
"ST-JEAN-DE-BOURNAY",1972,46.4
"ST-JEAN-DE-BOURNAY",1973,41
"ST-JEAN-DE-BOURNAY",1974,45.6
"ST-JEAN-DE-BOURNAY",1975,45.7
"ST-JEAN-DE-BOURNAY",1976,71.4
"ST-JEAN-DE-BOURNAY",1977,45.5
"ST-JEAN-DE-BOURNAY",1978,55.7
"ST-JEAN-DE-BOURNAY",1979,66.2
"ST-JEAN-DE-BOURNAY",1980,46.7
"ST-JEAN-DE-BOURNAY",1981,50.2
"ST-JEAN-DE-BOURNAY",1982,72.3
"ST-JEAN-DE-BOURNAY",1983,69.9
"ST-JEAN-DE-BOURNAY",1984,79.5
"ST-JEAN-DE-BOURNAY",1985,46.2
"ST-JEAN-DE-BOURNAY",1986,60.4
"ST-JEAN-DE-BOURNAY",1987,64.1
"ST-JEAN-DE-BOURNAY",1988,78.5
"ST-JEAN-DE-BOURNAY",1989,67.5
"ST-JEAN-DE-BOURNAY",1990,72.6
"ST-JEAN-DE-BOURNAY",1991,55.4
"ST-JEAN-DE-BOURNAY",1992,60
"ST-JEAN-DE-BOURNAY",1993,91.2
"ST-JEAN-DE-BOURNAY",1994,53.5
"ST-JEAN-DE-BOURNAY",1995,61
"ST-JEAN-DE-BOURNAY",1996,52.3
"ST-JEAN-DE-BOURNAY",1997,100.5
"ST-JEAN-DE-BOURNAY",1998,37
"ST-JEAN-DE-BOURNAY",1999,80.4
"ST-JEAN-DE-BOURNAY",2000,82.5
"ST-JEAN-DE-BOURNAY",2001,40
"ST-JEAN-DE-BOURNAY",2002,61.7
"ST-JEAN-DE-BOURNAY",2003,65.8
"ST-JEAN-DE-BOURNAY",2004,50
"ST-JEAN-DE-BOURNAY",2005,57
"ST-JEAN-DE-BOURNAY",2006,47.5
"ST-JEAN-DE-BOURNAY",2007,48.7
"ST-JEAN-DE-BOURNAY",2008,42.4
"ST-JEAN-DE-BOURNAY",2009,43.6
"ST-JEAN-DE-BOURNAY",2010,45
"ST-JEAN-DE-BOURNAY",2011,NA
"ST-JEAN-DE-BOURNAY",2012,NA
"ST-JEAN-DE-BOURNAY",2013,NA
"ST-JEAN-DE-BOURNAY",2014,NA
"ST-JEAN-DE-BOURNAY",2015,NA
"ST-JEAN-DE-BOURNAY",2016,NA
"ST-JEAN-DE-BOURNAY",2017,NA
"ST-JEAN-DE-BOURNAY",2018,NA
"ST-JEAN-DE-BOURNAY",2019,NA
"ST-JEAN-DE-BOURNAY",2020,NA
"ST-JEAN-DE-BOURNAY",2021,NA
"ST-JEAN-DE-BOURNAY",2022,NA
"BOURGOIN",1950,135
"BOURGOIN",1951,63
"BOURGOIN",1952,45.5
"BOURGOIN",1953,57.8
"BOURGOIN",1954,98
"BOURGOIN",1955,43
"BOURGOIN",1956,67.8
"BOURGOIN",1957,53.3
"BOURGOIN",1958,62.9
"BOURGOIN",1959,48.6
"BOURGOIN",1960,79.5
"BOURGOIN",1961,41
"BOURGOIN",1962,38.2
"BOURGOIN",1963,58.5
"BOURGOIN",1964,38
"BOURGOIN",1965,54.5
"BOURGOIN",1966,34.5
"BOURGOIN",1967,50.5
"BOURGOIN",1968,54
"BOURGOIN",1969,38.2
"BOURGOIN",1970,98.7
"BOURGOIN",1971,56.7
"BOURGOIN",1972,46.5
"BOURGOIN",1973,34.2
"BOURGOIN",1974,38.8
"BOURGOIN",1975,43.3
"BOURGOIN",1976,82.3
"BOURGOIN",1977,38.3
"BOURGOIN",1978,48.2
"BOURGOIN",1979,48.9
"BOURGOIN",1980,46.8
"BOURGOIN",1981,53.9
"BOURGOIN",1982,52.8
"BOURGOIN",1983,62
"BOURGOIN",1984,59
"BOURGOIN",1985,44.6
"BOURGOIN",1986,79
"BOURGOIN",1987,55
"BOURGOIN",1988,93.3
"BOURGOIN",1989,79.7
"BOURGOIN",1990,51
"BOURGOIN",1991,60.4
"BOURGOIN",1992,52
"BOURGOIN",1993,80
"BOURGOIN",1994,46
"BOURGOIN",1995,64
"BOURGOIN",1996,51
"BOURGOIN",1997,52
"BOURGOIN",1998,39
"BOURGOIN",1999,54
"BOURGOIN",2000,62
"BOURGOIN",2001,38
"BOURGOIN",2002,61
"BOURGOIN",2003,53.1
"BOURGOIN",2004,74.4
"BOURGOIN",2005,42.2
"BOURGOIN",2006,41.8
"BOURGOIN",2007,36.2
"BOURGOIN",2008,53.5
"BOURGOIN",2009,34
"BOURGOIN",2010,39.6
"BOURGOIN",2011,83
"BOURGOIN",2012,69
"BOURGOIN",2013,50.2
"BOURGOIN",2014,76.6
"BOURGOIN",2015,60
"BOURGOIN",2016,39.9
"BOURGOIN",2017,54.3
"BOURGOIN",2018,44.9
"BOURGOIN",2019,51.7
"BOURGOIN",2020,86.7
"BOURGOIN",2021,72.7
"BOURGOIN",2022,45
"FAVERGES",1950,106.2
"FAVERGES",1951,66.2
"FAVERGES",1952,47
"FAVERGES",1953,57.4
"FAVERGES",1954,NA
"FAVERGES",1955,51
"FAVERGES",1956,64.4
"FAVERGES",1957,43.8
"FAVERGES",1958,75.6
"FAVERGES",1959,64.3
"FAVERGES",1960,59.9
"FAVERGES",1961,60.9
"FAVERGES",1962,42
"FAVERGES",1963,52.1
"FAVERGES",1964,39.2
"FAVERGES",1965,49.7
"FAVERGES",1966,41.8
"FAVERGES",1967,37.4
"FAVERGES",1968,58.7
"FAVERGES",1969,53.3
"FAVERGES",1970,37.7
"FAVERGES",1971,60.9
"FAVERGES",1972,35.8
"FAVERGES",1973,44.5
"FAVERGES",1974,57.8
"FAVERGES",1975,73.8
"FAVERGES",1976,61.6
"FAVERGES",1977,45.2
"FAVERGES",1978,81
"FAVERGES",1979,52.2
"FAVERGES",1980,58
"FAVERGES",1981,50
"FAVERGES",1982,43.2
"FAVERGES",1983,68.4
"FAVERGES",1984,46
"FAVERGES",1985,39.3
"FAVERGES",1986,66.5
"FAVERGES",1987,51
"FAVERGES",1988,98
"FAVERGES",1989,69.8
"FAVERGES",1990,49.1
"FAVERGES",1991,115
"FAVERGES",1992,44.2
"FAVERGES",1993,67.3
"FAVERGES",1994,50.1
"FAVERGES",1995,101
"FAVERGES",1996,46.2
"FAVERGES",1997,55.1
"FAVERGES",1998,50.2
"FAVERGES",1999,120
"FAVERGES",2000,43
"FAVERGES",2001,38
"FAVERGES",2002,88.3
"FAVERGES",2003,47.5
"FAVERGES",2004,72
"FAVERGES",2005,48
"FAVERGES",2006,28
"FAVERGES",2007,38.5
"FAVERGES",2008,49.8
"FAVERGES",2009,40
"FAVERGES",2010,38
"FAVERGES",2011,68
"FAVERGES",2012,63
"FAVERGES",2013,78
"FAVERGES",2014,57
"FAVERGES",2015,62
"FAVERGES",2016,39.5
"FAVERGES",2017,68
"FAVERGES",2018,76.5
"FAVERGES",2019,50.7
"FAVERGES",2020,68.3
"FAVERGES",2021,58.3
"FAVERGES",2022,43.8
"CHAPAREILLAN",1950,47
"CHAPAREILLAN",1951,48.3
"CHAPAREILLAN",1952,57
"CHAPAREILLAN",1953,50.1
"CHAPAREILLAN",1954,NA
"CHAPAREILLAN",1955,57.9
"CHAPAREILLAN",1956,41.2
"CHAPAREILLAN",1957,42.3
"CHAPAREILLAN",1958,46
"CHAPAREILLAN",1959,58.4
"CHAPAREILLAN",1960,66.4
"CHAPAREILLAN",1961,53.6
"CHAPAREILLAN",1962,56.7
"CHAPAREILLAN",1963,49.4
"CHAPAREILLAN",1964,40.7
"CHAPAREILLAN",1965,47.4
"CHAPAREILLAN",1966,37.4
"CHAPAREILLAN",1967,48
"CHAPAREILLAN",1968,48.5
"CHAPAREILLAN",1969,53.1
"CHAPAREILLAN",1970,45.2
"CHAPAREILLAN",1971,47.6
"CHAPAREILLAN",1972,29.8
"CHAPAREILLAN",1973,45.2
"CHAPAREILLAN",1974,78.5
"CHAPAREILLAN",1975,68.2
"CHAPAREILLAN",1976,50.4
"CHAPAREILLAN",1977,42
"CHAPAREILLAN",1978,64.5
"CHAPAREILLAN",1979,54.2
"CHAPAREILLAN",1980,66.5
"CHAPAREILLAN",1981,47.5
"CHAPAREILLAN",1982,50.3
"CHAPAREILLAN",1983,80
"CHAPAREILLAN",1984,46.8
"CHAPAREILLAN",1985,69.5
"CHAPAREILLAN",1986,59.2
"CHAPAREILLAN",1987,51.2
"CHAPAREILLAN",1988,50.3
"CHAPAREILLAN",1989,49.2
"CHAPAREILLAN",1990,64.1
"CHAPAREILLAN",1991,85.2
"CHAPAREILLAN",1992,48.8
"CHAPAREILLAN",1993,44.2
"CHAPAREILLAN",1994,73.2
"CHAPAREILLAN",1995,45
"CHAPAREILLAN",1996,47
"CHAPAREILLAN",1997,48.3
"CHAPAREILLAN",1998,41.3
"CHAPAREILLAN",1999,41.6
"CHAPAREILLAN",2000,47.1
"CHAPAREILLAN",2001,46
"CHAPAREILLAN",2002,50.3
"CHAPAREILLAN",2003,38.5
"CHAPAREILLAN",2004,77.9
"CHAPAREILLAN",2005,29.6
"CHAPAREILLAN",2006,NA
"CHAPAREILLAN",2007,NA
"CHAPAREILLAN",2008,NA
"CHAPAREILLAN",2009,NA
"CHAPAREILLAN",2010,NA
"CHAPAREILLAN",2011,NA
"CHAPAREILLAN",2012,NA
"CHAPAREILLAN",2013,NA
"CHAPAREILLAN",2014,NA
"CHAPAREILLAN",2015,NA
"CHAPAREILLAN",2016,NA
"CHAPAREILLAN",2017,NA
"CHAPAREILLAN",2018,NA
"CHAPAREILLAN",2019,NA
"CHAPAREILLAN",2020,NA
"CHAPAREILLAN",2021,NA
"CHAPAREILLAN",2022,NA
"ST-PIERRE-D'ENTREMONT",1950,NA
"ST-PIERRE-D'ENTREMONT",1951,32.4
"ST-PIERRE-D'ENTREMONT",1952,43.2
"ST-PIERRE-D'ENTREMONT",1953,61.3
"ST-PIERRE-D'ENTREMONT",1954,101.3
"ST-PIERRE-D'ENTREMONT",1955,102.1
"ST-PIERRE-D'ENTREMONT",1956,95.4
"ST-PIERRE-D'ENTREMONT",1957,NA
"ST-PIERRE-D'ENTREMONT",1958,96.7
"ST-PIERRE-D'ENTREMONT",1959,101.4
"ST-PIERRE-D'ENTREMONT",1960,83.7
"ST-PIERRE-D'ENTREMONT",1961,100.2
"ST-PIERRE-D'ENTREMONT",1962,69.5
"ST-PIERRE-D'ENTREMONT",1963,71
"ST-PIERRE-D'ENTREMONT",1964,65
"ST-PIERRE-D'ENTREMONT",1965,67.2
"ST-PIERRE-D'ENTREMONT",1966,52
"ST-PIERRE-D'ENTREMONT",1967,119.9
"ST-PIERRE-D'ENTREMONT",1968,124.5
"ST-PIERRE-D'ENTREMONT",1969,66
"ST-PIERRE-D'ENTREMONT",1970,66.6
"ST-PIERRE-D'ENTREMONT",1971,70
"ST-PIERRE-D'ENTREMONT",1972,46
"ST-PIERRE-D'ENTREMONT",1973,61
"ST-PIERRE-D'ENTREMONT",1974,76
"ST-PIERRE-D'ENTREMONT",1975,82
"ST-PIERRE-D'ENTREMONT",1976,58
"ST-PIERRE-D'ENTREMONT",1977,68
"ST-PIERRE-D'ENTREMONT",1978,102
"ST-PIERRE-D'ENTREMONT",1979,82
"ST-PIERRE-D'ENTREMONT",1980,118
"ST-PIERRE-D'ENTREMONT",1981,63.5
"ST-PIERRE-D'ENTREMONT",1982,81
"ST-PIERRE-D'ENTREMONT",1983,98.3
"ST-PIERRE-D'ENTREMONT",1984,73
"ST-PIERRE-D'ENTREMONT",1985,84
"ST-PIERRE-D'ENTREMONT",1986,114.8
"ST-PIERRE-D'ENTREMONT",1987,58
"ST-PIERRE-D'ENTREMONT",1988,68.5
"ST-PIERRE-D'ENTREMONT",1989,66.5
"ST-PIERRE-D'ENTREMONT",1990,116.5
"ST-PIERRE-D'ENTREMONT",1991,145.5
"ST-PIERRE-D'ENTREMONT",1992,77.5
"ST-PIERRE-D'ENTREMONT",1993,66.5
"ST-PIERRE-D'ENTREMONT",1994,100
"ST-PIERRE-D'ENTREMONT",1995,66
"ST-PIERRE-D'ENTREMONT",1996,102
"ST-PIERRE-D'ENTREMONT",1997,60.7
"ST-PIERRE-D'ENTREMONT",1998,70
"ST-PIERRE-D'ENTREMONT",1999,83
"ST-PIERRE-D'ENTREMONT",2000,89
"ST-PIERRE-D'ENTREMONT",2001,58
"ST-PIERRE-D'ENTREMONT",2002,79.5
"ST-PIERRE-D'ENTREMONT",2003,64
"ST-PIERRE-D'ENTREMONT",2004,92.5
"ST-PIERRE-D'ENTREMONT",2005,64.4
"ST-PIERRE-D'ENTREMONT",2006,53.5
"ST-PIERRE-D'ENTREMONT",2007,74.8
"ST-PIERRE-D'ENTREMONT",2008,98.2
"ST-PIERRE-D'ENTREMONT",2009,60.3
"ST-PIERRE-D'ENTREMONT",2010,67.2
"ST-PIERRE-D'ENTREMONT",2011,69.5
"ST-PIERRE-D'ENTREMONT",2012,62.5
"ST-PIERRE-D'ENTREMONT",2013,67.3
"ST-PIERRE-D'ENTREMONT",2014,64.2
"ST-PIERRE-D'ENTREMONT",2015,64
"ST-PIERRE-D'ENTREMONT",2016,64
"ST-PIERRE-D'ENTREMONT",2017,55
"ST-PIERRE-D'ENTREMONT",2018,54
"ST-PIERRE-D'ENTREMONT",2019,70
"ST-PIERRE-D'ENTREMONT",2020,76.2
"ST-PIERRE-D'ENTREMONT",2021,66.8
"ST-PIERRE-D'ENTREMONT",2022,80.6
"TULLINS",1950,48.3
"TULLINS",1951,57
"TULLINS",1952,50
"TULLINS",1953,66
"TULLINS",1954,80
"TULLINS",1955,NA
"TULLINS",1956,62
"TULLINS",1957,NA
"TULLINS",1958,78.2
"TULLINS",1959,42
"TULLINS",1960,65
"TULLINS",1961,55.7
"TULLINS",1962,46.1
"TULLINS",1963,52.3
"TULLINS",1964,45.6
"TULLINS",1965,29.7
"TULLINS",1966,47.6
"TULLINS",1967,54
"TULLINS",1968,66
"TULLINS",1969,54
"TULLINS",1970,38.4
"TULLINS",1971,58.2
"TULLINS",1972,43
"TULLINS",1973,49
"TULLINS",1974,50.5
"TULLINS",1975,69.1
"TULLINS",1976,54.5
"TULLINS",1977,41
"TULLINS",1978,87.2
"TULLINS",1979,40
"TULLINS",1980,56.6
"TULLINS",1981,58.7
"TULLINS",1982,48
"TULLINS",1983,47.6
"TULLINS",1984,39.6
"TULLINS",1985,49.8
"TULLINS",1986,50
"TULLINS",1987,41
"TULLINS",1988,75.5
"TULLINS",1989,50
"TULLINS",1990,58
"TULLINS",1991,103
"TULLINS",1992,63.1
"TULLINS",1993,80
"TULLINS",1994,64.5
"TULLINS",1995,80
"TULLINS",1996,61.5
"TULLINS",1997,51.6
"TULLINS",1998,80
"TULLINS",1999,97
"TULLINS",2000,37.8
"TULLINS",2001,52
"TULLINS",2002,58
"TULLINS",2003,65.1
"TULLINS",2004,95
"TULLINS",2005,80
"TULLINS",2006,32
"TULLINS",2007,52
"TULLINS",2008,49
"TULLINS",2009,54
"TULLINS",2010,55
"TULLINS",2011,47.4
"TULLINS",2012,65
"TULLINS",2013,53
"TULLINS",2014,50
"TULLINS",2015,30
"TULLINS",2016,NA
"TULLINS",2017,NA
"TULLINS",2018,NA
"TULLINS",2019,NA
"TULLINS",2020,NA
"TULLINS",2021,NA
"TULLINS",2022,NA
"ROYBON",1950,NA
"ROYBON",1951,NA
"ROYBON",1952,NA
"ROYBON",1953,NA
"ROYBON",1954,NA
"ROYBON",1955,NA
"ROYBON",1956,71
"ROYBON",1957,52
"ROYBON",1958,90.7
"ROYBON",1959,51.6
"ROYBON",1960,94.6
"ROYBON",1961,57.6
"ROYBON",1962,40.5
"ROYBON",1963,54.2
"ROYBON",1964,48.5
"ROYBON",1965,42.1
"ROYBON",1966,51.1
"ROYBON",1967,109.5
"ROYBON",1968,99.2
"ROYBON",1969,56.1
"ROYBON",1970,49.8
"ROYBON",1971,60.2
"ROYBON",1972,46.5
"ROYBON",1973,46.5
"ROYBON",1974,48.2
"ROYBON",1975,78.5
"ROYBON",1976,165.5
"ROYBON",1977,42.5
"ROYBON",1978,48
"ROYBON",1979,61
"ROYBON",1980,83
"ROYBON",1981,59.1
"ROYBON",1982,52
"ROYBON",1983,72.5
"ROYBON",1984,78
"ROYBON",1985,48
"ROYBON",1986,65
"ROYBON",1987,64.5
"ROYBON",1988,75
"ROYBON",1989,60
"ROYBON",1990,45.5
"ROYBON",1991,53
"ROYBON",1992,67.4
"ROYBON",1993,68.5
"ROYBON",1994,71.7
"ROYBON",1995,128
"ROYBON",1996,53.4
"ROYBON",1997,49
"ROYBON",1998,67
"ROYBON",1999,80.3
"ROYBON",2000,43
"ROYBON",2001,81
"ROYBON",2002,78
"ROYBON",2003,55
"ROYBON",2004,NA
"ROYBON",2005,NA
"ROYBON",2006,NA
"ROYBON",2007,NA
"ROYBON",2008,NA
"ROYBON",2009,NA
"ROYBON",2010,NA
"ROYBON",2011,NA
"ROYBON",2012,NA
"ROYBON",2013,NA
"ROYBON",2014,NA
"ROYBON",2015,NA
"ROYBON",2016,NA
"ROYBON",2017,NA
"ROYBON",2018,NA
"ROYBON",2019,NA
"ROYBON",2020,NA
"ROYBON",2021,NA
"ROYBON",2022,NA
"ALLEVARD",1950,39.1
"ALLEVARD",1951,55.5
"ALLEVARD",1952,48.1
"ALLEVARD",1953,43.8
"ALLEVARD",1954,50.2
"ALLEVARD",1955,74.5
"ALLEVARD",1956,63
"ALLEVARD",1957,43.1
"ALLEVARD",1958,48.2
"ALLEVARD",1959,51
"ALLEVARD",1960,50.1
"ALLEVARD",1961,50.1
"ALLEVARD",1962,46.1
"ALLEVARD",1963,53.3
"ALLEVARD",1964,62.2
"ALLEVARD",1965,44.3
"ALLEVARD",1966,49
"ALLEVARD",1967,47
"ALLEVARD",1968,54.5
"ALLEVARD",1969,59.3
"ALLEVARD",1970,32.8
"ALLEVARD",1971,69.3
"ALLEVARD",1972,36.4
"ALLEVARD",1973,49.2
"ALLEVARD",1974,48
"ALLEVARD",1975,65.8
"ALLEVARD",1976,44
"ALLEVARD",1977,41.7
"ALLEVARD",1978,58
"ALLEVARD",1979,40
"ALLEVARD",1980,77
"ALLEVARD",1981,40
"ALLEVARD",1982,44
"ALLEVARD",1983,74
"ALLEVARD",1984,38
"ALLEVARD",1985,50
"ALLEVARD",1986,49
"ALLEVARD",1987,51
"ALLEVARD",1988,51
"ALLEVARD",1989,52
"ALLEVARD",1990,51
"ALLEVARD",1991,76
"ALLEVARD",1992,49
"ALLEVARD",1993,39
"ALLEVARD",1994,61
"ALLEVARD",1995,48
"ALLEVARD",1996,54
"ALLEVARD",1997,54
"ALLEVARD",1998,46
"ALLEVARD",1999,45
"ALLEVARD",2000,48
"ALLEVARD",2001,50
"ALLEVARD",2002,46
"ALLEVARD",2003,48.9
"ALLEVARD",2004,41.7
"ALLEVARD",2005,69.3
"ALLEVARD",2006,31.7
"ALLEVARD",2007,39.4
"ALLEVARD",2008,50.4
"ALLEVARD",2009,58.7
"ALLEVARD",2010,71.3
"ALLEVARD",2011,69.9
"ALLEVARD",2012,44.3
"ALLEVARD",2013,61.9
"ALLEVARD",2014,36.4
"ALLEVARD",2015,49.2
"ALLEVARD",2016,51.8
"ALLEVARD",2017,38
"ALLEVARD",2018,42.1
"ALLEVARD",2019,63.3
"ALLEVARD",2020,55.6
"ALLEVARD",2021,40.1
"ALLEVARD",2022,45.5
"FOND-DE-FRANCE",1950,82.5
"FOND-DE-FRANCE",1951,56
"FOND-DE-FRANCE",1952,52
"FOND-DE-FRANCE",1953,53.5
"FOND-DE-FRANCE",1954,NA
"FOND-DE-FRANCE",1955,77.5
"FOND-DE-FRANCE",1956,46.5
"FOND-DE-FRANCE",1957,53.5
"FOND-DE-FRANCE",1958,71
"FOND-DE-FRANCE",1959,54
"FOND-DE-FRANCE",1960,70
"FOND-DE-FRANCE",1961,49.2
"FOND-DE-FRANCE",1962,54.2
"FOND-DE-FRANCE",1963,52.5
"FOND-DE-FRANCE",1964,90
"FOND-DE-FRANCE",1965,48.5
"FOND-DE-FRANCE",1966,64.5
"FOND-DE-FRANCE",1967,42.6
"FOND-DE-FRANCE",1968,61.3
"FOND-DE-FRANCE",1969,62.2
"FOND-DE-FRANCE",1970,68
"FOND-DE-FRANCE",1971,53.5
"FOND-DE-FRANCE",1972,47
"FOND-DE-FRANCE",1973,86.5
"FOND-DE-FRANCE",1974,58
"FOND-DE-FRANCE",1975,105.5
"FOND-DE-FRANCE",1976,67
"FOND-DE-FRANCE",1977,45
"FOND-DE-FRANCE",1978,88
"FOND-DE-FRANCE",1979,65
"FOND-DE-FRANCE",1980,75
"FOND-DE-FRANCE",1981,76
"FOND-DE-FRANCE",1982,58
"FOND-DE-FRANCE",1983,77
"FOND-DE-FRANCE",1984,48
"FOND-DE-FRANCE",1985,65
"FOND-DE-FRANCE",1986,54
"FOND-DE-FRANCE",1987,79
"FOND-DE-FRANCE",1988,80
"FOND-DE-FRANCE",1989,67
"FOND-DE-FRANCE",1990,90
"FOND-DE-FRANCE",1991,82
"FOND-DE-FRANCE",1992,80
"FOND-DE-FRANCE",1993,74
"FOND-DE-FRANCE",1994,91
"FOND-DE-FRANCE",1995,58
"FOND-DE-FRANCE",1996,68
"FOND-DE-FRANCE",1997,65
"FOND-DE-FRANCE",1998,64
"FOND-DE-FRANCE",1999,70
"FOND-DE-FRANCE",2000,81
"FOND-DE-FRANCE",2001,64
"FOND-DE-FRANCE",2002,70
"FOND-DE-FRANCE",2003,60
"FOND-DE-FRANCE",2004,60
"FOND-DE-FRANCE",2005,92
"FOND-DE-FRANCE",2006,40
"FOND-DE-FRANCE",2007,48
"FOND-DE-FRANCE",2008,57.3
"FOND-DE-FRANCE",2009,58.6
"FOND-DE-FRANCE",2010,65
"FOND-DE-FRANCE",2011,86.6
"FOND-DE-FRANCE",2012,84.2
"FOND-DE-FRANCE",2013,75.3
"FOND-DE-FRANCE",2014,67.2
"FOND-DE-FRANCE",2015,60.8
"FOND-DE-FRANCE",2016,55.6
"FOND-DE-FRANCE",2017,81.9
"FOND-DE-FRANCE",2018,48.5
"FOND-DE-FRANCE",2019,71
"FOND-DE-FRANCE",2020,66.3
"FOND-DE-FRANCE",2021,45.4
"FOND-DE-FRANCE",2022,82.3
"LA MOTTE",1950,39.7
"LA MOTTE",1951,48
"LA MOTTE",1952,40.7
"LA MOTTE",1953,40
"LA MOTTE",1954,NA
"LA MOTTE",1955,61.3
"LA MOTTE",1956,33
"LA MOTTE",1957,52.3
"LA MOTTE",1958,53
"LA MOTTE",1959,41.5
"LA MOTTE",1960,75
"LA MOTTE",1961,50.5
"LA MOTTE",1962,47.5
