"V1","V2","V3"
"ST-CHRISTOPHE-OISANS-ETAGES","1963","60"
"ST-CHRISTOPHE-OISANS-ETAGES","1964","43.5"
"ST-CHRISTOPHE-OISANS-ETAGES","1965","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1966","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1967","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1968","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1969","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1970","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1971","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1972","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1973","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1974","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1975","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1976","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1977","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1978","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1979","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1980","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1981","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1982","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1983","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1984","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1985","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1986","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1987","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1988","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1989","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1990","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1991","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1992","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1993","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1994","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1995","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1996","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1997","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1998","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","1999","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2000","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2001","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2002","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2003","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2004","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2005","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2006","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2007","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2008","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2009","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2010","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2011","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2012","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2013","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2014","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2015","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2016","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2017","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2018","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2019","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2020","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2021","-Inf"
"ST-CHRISTOPHE-OISANS-ETAGES","2022","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1950","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1951","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1952","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1953","57.2"
"ST-CHRISTOPHE-OISANS-BERARDE","1954","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1955","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1956","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1957","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1958","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1959","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1960","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1961","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1962","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1963","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1964","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1965","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1966","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1967","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1968","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1969","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1970","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1971","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1972","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1973","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1974","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1975","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1976","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1977","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1978","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1979","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1980","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1981","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1982","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1983","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1984","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1985","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1986","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1987","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1988","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1989","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1990","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1991","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1992","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1993","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1994","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1995","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1996","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1997","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1998","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","1999","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2000","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2001","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2002","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2003","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2004","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2005","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2006","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2007","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2008","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2009","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2010","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2011","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2012","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2013","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2014","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2015","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2016","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2017","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2018","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2019","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2020","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2021","-Inf"
"ST-CHRISTOPHE-OISANS-BERARDE","2022","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1950","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1951","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1952","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1953","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1954","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1955","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1956","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1957","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1958","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1959","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1960","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1961","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1962","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1963","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1964","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1965","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1966","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1967","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1968","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1969","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1970","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1971","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1972","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1973","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1974","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1975","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1976","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1977","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1978","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1979","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1980","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1981","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1982","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1983","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1984","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1985","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1986","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1987","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1988","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1989","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1990","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1991","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1992","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1993","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1994","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1995","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1996","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1997","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1998","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","1999","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2000","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2001","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2002","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2003","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2004","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2005","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2006","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2007","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2008","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2009","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2010","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2011","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2012","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2013","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2014","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2015","-Inf"
"ST CHRISTOPHE EN OISANS_SAPC","2016","26"
"ST CHRISTOPHE EN OISANS_SAPC","2017","70"
"ST CHRISTOPHE EN OISANS_SAPC","2018","34.4"
"ST CHRISTOPHE EN OISANS_SAPC","2019","48.2"
"ST CHRISTOPHE EN OISANS_SAPC","2020","101.3"
"ST CHRISTOPHE EN OISANS_SAPC","2021","58.6"
"ST CHRISTOPHE EN OISANS_SAPC","2022","50"
"St Christophe","1950","-Inf"
"St Christophe","1951","-Inf"
"St Christophe","1952","-Inf"
"St Christophe","1953","-Inf"
"St Christophe","1954","-Inf"
"St Christophe","1955","-Inf"
"St Christophe","1956","-Inf"
"St Christophe","1957","-Inf"
"St Christophe","1958","-Inf"
"St Christophe","1959","-Inf"
"St Christophe","1960","-Inf"
"St Christophe","1961","-Inf"
"St Christophe","1962","-Inf"
"St Christophe","1963","-Inf"
"St Christophe","1964","-Inf"
"St Christophe","1965","-Inf"
"St Christophe","1966","-Inf"
"St Christophe","1967","-Inf"
"St Christophe","1968","-Inf"
"St Christophe","1969","-Inf"
"St Christophe","1970","-Inf"
"St Christophe","1971","-Inf"
"St Christophe","1972","-Inf"
"St Christophe","1973","-Inf"
"St Christophe","1974","-Inf"
"St Christophe","1975","-Inf"
"St Christophe","1976","-Inf"
"St Christophe","1977","-Inf"
"St Christophe","1978","-Inf"
"St Christophe","1979","-Inf"
"St Christophe","1980","-Inf"
"St Christophe","1981","-Inf"
"St Christophe","1982","-Inf"
"St Christophe","1983","22"
"St Christophe","1984","17"
"St Christophe","1985","22"
"St Christophe","1986","28"
"St Christophe","1987","25"
"St Christophe","1988","19"
"St Christophe","1989","45"
"St Christophe","1990","52"
"St Christophe","1991","76"
"St Christophe","1992","59"
"St Christophe","1993","57.5"
"St Christophe","1994","74.5"
"St Christophe","1995","32.6"
"St Christophe","1996","64"
"St Christophe","1997","50"
"St Christophe","1998","33.5"
"St Christophe","1999","49"
"St Christophe","2000","50"
"St Christophe","2001","146"
"St Christophe","2002","51"
"St Christophe","2003","135"
"St Christophe","2004","42.5"
"St Christophe","2005","33"
"St Christophe","2006","59.6"
"St Christophe","2007","26.3"
"St Christophe","2008","56.1"
"St Christophe","2009","49.2"
"St Christophe","2010","39"
"St Christophe","2011","87"
"St Christophe","2012","75.2"
"St Christophe","2013","70.2"
"St Christophe","2014","69.5"
"St Christophe","2015","35.8"
"St Christophe","2016","34.5"
"St Christophe","2017","68"
"St Christophe","2018","35.8"
"St Christophe","2019","46"
"St Christophe","2020","99.8"
"St Christophe","2021","53.6"
"St Christophe","2022","42.5"
"LES ECRINS-NIVOSE","1950","-Inf"
"LES ECRINS-NIVOSE","1951","-Inf"
"LES ECRINS-NIVOSE","1952","-Inf"
"LES ECRINS-NIVOSE","1953","-Inf"
"LES ECRINS-NIVOSE","1954","-Inf"
"LES ECRINS-NIVOSE","1955","-Inf"
"LES ECRINS-NIVOSE","1956","-Inf"
"LES ECRINS-NIVOSE","1957","-Inf"
"LES ECRINS-NIVOSE","1958","-Inf"
"LES ECRINS-NIVOSE","1959","-Inf"
"LES ECRINS-NIVOSE","1960","-Inf"
"LES ECRINS-NIVOSE","1961","-Inf"
"LES ECRINS-NIVOSE","1962","-Inf"
"LES ECRINS-NIVOSE","1963","-Inf"
"LES ECRINS-NIVOSE","1964","-Inf"
"LES ECRINS-NIVOSE","1965","-Inf"
"LES ECRINS-NIVOSE","1966","-Inf"
"LES ECRINS-NIVOSE","1967","-Inf"
"LES ECRINS-NIVOSE","1968","-Inf"
"LES ECRINS-NIVOSE","1969","-Inf"
"LES ECRINS-NIVOSE","1970","-Inf"
"LES ECRINS-NIVOSE","1971","-Inf"
"LES ECRINS-NIVOSE","1972","-Inf"
"LES ECRINS-NIVOSE","1973","-Inf"
"LES ECRINS-NIVOSE","1974","-Inf"
"LES ECRINS-NIVOSE","1975","-Inf"
"LES ECRINS-NIVOSE","1976","-Inf"
"LES ECRINS-NIVOSE","1977","-Inf"
"LES ECRINS-NIVOSE","1978","-Inf"
"LES ECRINS-NIVOSE","1979","-Inf"
"LES ECRINS-NIVOSE","1980","-Inf"
"LES ECRINS-NIVOSE","1981","-Inf"
"LES ECRINS-NIVOSE","1982","-Inf"
"LES ECRINS-NIVOSE","1983","-Inf"
"LES ECRINS-NIVOSE","1984","-Inf"
"LES ECRINS-NIVOSE","1985","-Inf"
"LES ECRINS-NIVOSE","1986","-Inf"
"LES ECRINS-NIVOSE","1987","-Inf"
"LES ECRINS-NIVOSE","1988","-Inf"
"LES ECRINS-NIVOSE","1989","-Inf"
"LES ECRINS-NIVOSE","1990","-Inf"
"LES ECRINS-NIVOSE","1991","-Inf"
"LES ECRINS-NIVOSE","1992","-Inf"
"LES ECRINS-NIVOSE","1993","-Inf"
"LES ECRINS-NIVOSE","1994","-Inf"
"LES ECRINS-NIVOSE","1995","-Inf"
"LES ECRINS-NIVOSE","1996","-Inf"
"LES ECRINS-NIVOSE","1997","-Inf"
"LES ECRINS-NIVOSE","1998","-Inf"
"LES ECRINS-NIVOSE","1999","-Inf"
"LES ECRINS-NIVOSE","2000","-Inf"
"LES ECRINS-NIVOSE","2001","-Inf"
"LES ECRINS-NIVOSE","2002","-Inf"
"LES ECRINS-NIVOSE","2003","-Inf"
"LES ECRINS-NIVOSE","2004","-Inf"
"LES ECRINS-NIVOSE","2005","-Inf"
"LES ECRINS-NIVOSE","2006","-Inf"
"LES ECRINS-NIVOSE","2007","-Inf"
"LES ECRINS-NIVOSE","2008","-Inf"
"LES ECRINS-NIVOSE","2009","-Inf"
"LES ECRINS-NIVOSE","2010","-Inf"
"LES ECRINS-NIVOSE","2011","-Inf"
"LES ECRINS-NIVOSE","2012","-Inf"
"LES ECRINS-NIVOSE","2013","-Inf"
"LES ECRINS-NIVOSE","2014","-Inf"
"LES ECRINS-NIVOSE","2015","-Inf"
"LES ECRINS-NIVOSE","2016","-Inf"
"LES ECRINS-NIVOSE","2017","-Inf"
"LES ECRINS-NIVOSE","2018","-Inf"
"LES ECRINS-NIVOSE","2019","-Inf"
"LES ECRINS-NIVOSE","2020","-Inf"
"LES ECRINS-NIVOSE","2021","-Inf"
"LES ECRINS-NIVOSE","2022","10"
"La Berarde","1950","-Inf"
"La Berarde","1951","-Inf"
"La Berarde","1952","-Inf"
"La Berarde","1953","-Inf"
"La Berarde","1954","-Inf"
"La Berarde","1955","-Inf"
"La Berarde","1956","-Inf"
"La Berarde","1957","-Inf"
"La Berarde","1958","-Inf"
"La Berarde","1959","-Inf"
"La Berarde","1960","-Inf"
"La Berarde","1961","-Inf"
"La Berarde","1962","-Inf"
"La Berarde","1963","-Inf"
"La Berarde","1964","-Inf"
"La Berarde","1965","-Inf"
"La Berarde","1966","-Inf"
"La Berarde","1967","-Inf"
"La Berarde","1968","-Inf"
"La Berarde","1969","-Inf"
"La Berarde","1970","-Inf"
"La Berarde","1971","-Inf"
"La Berarde","1972","-Inf"
"La Berarde","1973","-Inf"
"La Berarde","1974","-Inf"
"La Berarde","1975","-Inf"
"La Berarde","1976","-Inf"
"La Berarde","1977","-Inf"
"La Berarde","1978","-Inf"
"La Berarde","1979","-Inf"
"La Berarde","1980","-Inf"
"La Berarde","1981","-Inf"
"La Berarde","1982","-Inf"
"La Berarde","1983","-Inf"
"La Berarde","1984","-Inf"
"La Berarde","1985","-Inf"
"La Berarde","1986","-Inf"
"La Berarde","1987","-Inf"
"La Berarde","1988","-Inf"
"La Berarde","1989","-Inf"
"La Berarde","1990","-Inf"
"La Berarde","1991","-Inf"
"La Berarde","1992","-Inf"
"La Berarde","1993","-Inf"
"La Berarde","1994","-Inf"
"La Berarde","1995","-Inf"
"La Berarde","1996","-Inf"
"La Berarde","1997","-Inf"
"La Berarde","1998","-Inf"
"La Berarde","1999","-Inf"
"La Berarde","2000","-Inf"
"La Berarde","2001","30.2"
"La Berarde","2002","53"
"La Berarde","2003","29"
"La Berarde","2004","34"
"La Berarde","2005","21.5"
"La Berarde","2006","25"
"La Berarde","2007","17"
"La Berarde","2008","40"
"La Berarde","2009","25"
"La Berarde","2010","17"
"La Berarde","2011","45"
"La Berarde","2012","36"
"La Berarde","2013","75.2"
"La Berarde","2014","34.8"
"La Berarde","2015","19"
"La Berarde","2016","19.5"
"La Berarde","2017","55"
"La Berarde","2018","32"
"La Berarde","2019","21"
"La Berarde","2020","13"
"La Berarde","2021","26"
"La Berarde","2022","20"
"SAINT-CLAIR-DU-RHONE","1950","-Inf"
"SAINT-CLAIR-DU-RHONE","1951","-Inf"
"SAINT-CLAIR-DU-RHONE","1952","-Inf"
"SAINT-CLAIR-DU-RHONE","1953","-Inf"
"SAINT-CLAIR-DU-RHONE","1954","-Inf"
"SAINT-CLAIR-DU-RHONE","1955","-Inf"
"SAINT-CLAIR-DU-RHONE","1956","46.2"
"SAINT-CLAIR-DU-RHONE","1957","-Inf"
"SAINT-CLAIR-DU-RHONE","1958","-Inf"
"SAINT-CLAIR-DU-RHONE","1959","-Inf"
"SAINT-CLAIR-DU-RHONE","1960","-Inf"
"SAINT-CLAIR-DU-RHONE","1961","-Inf"
"SAINT-CLAIR-DU-RHONE","1962","-Inf"
"SAINT-CLAIR-DU-RHONE","1963","-Inf"
"SAINT-CLAIR-DU-RHONE","1964","-Inf"
"SAINT-CLAIR-DU-RHONE","1965","-Inf"
"SAINT-CLAIR-DU-RHONE","1966","-Inf"
"SAINT-CLAIR-DU-RHONE","1967","-Inf"
"SAINT-CLAIR-DU-RHONE","1968","-Inf"
"SAINT-CLAIR-DU-RHONE","1969","-Inf"
"SAINT-CLAIR-DU-RHONE","1970","-Inf"
"SAINT-CLAIR-DU-RHONE","1971","-Inf"
"SAINT-CLAIR-DU-RHONE","1972","-Inf"
"SAINT-CLAIR-DU-RHONE","1973","-Inf"
"SAINT-CLAIR-DU-RHONE","1974","-Inf"
"SAINT-CLAIR-DU-RHONE","1975","-Inf"
"SAINT-CLAIR-DU-RHONE","1976","-Inf"
"SAINT-CLAIR-DU-RHONE","1977","-Inf"
"SAINT-CLAIR-DU-RHONE","1978","-Inf"
"SAINT-CLAIR-DU-RHONE","1979","-Inf"
"SAINT-CLAIR-DU-RHONE","1980","-Inf"
"SAINT-CLAIR-DU-RHONE","1981","-Inf"
"SAINT-CLAIR-DU-RHONE","1982","-Inf"
"SAINT-CLAIR-DU-RHONE","1983","-Inf"
"SAINT-CLAIR-DU-RHONE","1984","-Inf"
"SAINT-CLAIR-DU-RHONE","1985","-Inf"
"SAINT-CLAIR-DU-RHONE","1986","-Inf"
"SAINT-CLAIR-DU-RHONE","1987","-Inf"
"SAINT-CLAIR-DU-RHONE","1988","-Inf"
"SAINT-CLAIR-DU-RHONE","1989","-Inf"
"SAINT-CLAIR-DU-RHONE","1990","-Inf"
"SAINT-CLAIR-DU-RHONE","1991","-Inf"
"SAINT-CLAIR-DU-RHONE","1992","-Inf"
"SAINT-CLAIR-DU-RHONE","1993","-Inf"
"SAINT-CLAIR-DU-RHONE","1994","-Inf"
"SAINT-CLAIR-DU-RHONE","1995","-Inf"
"SAINT-CLAIR-DU-RHONE","1996","-Inf"
"SAINT-CLAIR-DU-RHONE","1997","-Inf"
"SAINT-CLAIR-DU-RHONE","1998","-Inf"
"SAINT-CLAIR-DU-RHONE","1999","-Inf"
"SAINT-CLAIR-DU-RHONE","2000","-Inf"
"SAINT-CLAIR-DU-RHONE","2001","-Inf"
"SAINT-CLAIR-DU-RHONE","2002","-Inf"
"SAINT-CLAIR-DU-RHONE","2003","-Inf"
"SAINT-CLAIR-DU-RHONE","2004","-Inf"
"SAINT-CLAIR-DU-RHONE","2005","-Inf"
"SAINT-CLAIR-DU-RHONE","2006","-Inf"
"SAINT-CLAIR-DU-RHONE","2007","-Inf"
"SAINT-CLAIR-DU-RHONE","2008","-Inf"
"SAINT-CLAIR-DU-RHONE","2009","-Inf"
"SAINT-CLAIR-DU-RHONE","2010","-Inf"
"SAINT-CLAIR-DU-RHONE","2011","-Inf"
"SAINT-CLAIR-DU-RHONE","2012","-Inf"
"SAINT-CLAIR-DU-RHONE","2013","-Inf"
"SAINT-CLAIR-DU-RHONE","2014","-Inf"
"SAINT-CLAIR-DU-RHONE","2015","-Inf"
"SAINT-CLAIR-DU-RHONE","2016","-Inf"
"SAINT-CLAIR-DU-RHONE","2017","-Inf"
"SAINT-CLAIR-DU-RHONE","2018","-Inf"
"SAINT-CLAIR-DU-RHONE","2019","-Inf"
"SAINT-CLAIR-DU-RHONE","2020","-Inf"
"SAINT-CLAIR-DU-RHONE","2021","-Inf"
"SAINT-CLAIR-DU-RHONE","2022","-Inf"
"GRENOBLE-ST GEOIRS","1950","69"
"GRENOBLE-ST GEOIRS","1951","64.1"
"GRENOBLE-ST GEOIRS","1952","12.1"
"GRENOBLE-ST GEOIRS","1953","-Inf"
"GRENOBLE-ST GEOIRS","1954","-Inf"
"GRENOBLE-ST GEOIRS","1955","-Inf"
"GRENOBLE-ST GEOIRS","1956","-Inf"
"GRENOBLE-ST GEOIRS","1957","-Inf"
"GRENOBLE-ST GEOIRS","1958","-Inf"
"GRENOBLE-ST GEOIRS","1959","-Inf"
"GRENOBLE-ST GEOIRS","1960","-Inf"
"GRENOBLE-ST GEOIRS","1961","-Inf"
"GRENOBLE-ST GEOIRS","1962","-Inf"
"GRENOBLE-ST GEOIRS","1963","-Inf"
"GRENOBLE-ST GEOIRS","1964","-Inf"
"GRENOBLE-ST GEOIRS","1965","-Inf"
"GRENOBLE-ST GEOIRS","1966","-Inf"
"GRENOBLE-ST GEOIRS","1967","33.3"
"GRENOBLE-ST GEOIRS","1968","67.4"
"GRENOBLE-ST GEOIRS","1969","55.5"
"GRENOBLE-ST GEOIRS","1970","53.4"
"GRENOBLE-ST GEOIRS","1971","52"
"GRENOBLE-ST GEOIRS","1972","45.1"
"GRENOBLE-ST GEOIRS","1973","41.9"
"GRENOBLE-ST GEOIRS","1974","41.4"
"GRENOBLE-ST GEOIRS","1975","73.3"
"GRENOBLE-ST GEOIRS","1976","62.3"
"GRENOBLE-ST GEOIRS","1977","45.2"
"GRENOBLE-ST GEOIRS","1978","39.4"
"GRENOBLE-ST GEOIRS","1979","55.1"
"GRENOBLE-ST GEOIRS","1980","58.7"
"GRENOBLE-ST GEOIRS","1981","54.7"
"GRENOBLE-ST GEOIRS","1982","50"
"GRENOBLE-ST GEOIRS","1983","70.2"
"GRENOBLE-ST GEOIRS","1984","37.2"
